Generation,Solution,Fitness,Constraints,Satisfied Constraints
16,"[0.018, 0.0128, 0.0415, 0.0407, 0.0903, 0.0077, 0.0254, 0.0583, 0.0304, 0.0053]",[0.2532602377515407],[],0
16,"[0.038, 0.0097, 0.0434, 0.0063, 0.0258, 0.0092, 0.077, 0.0791, 0.0242, 0.0097]",[0.25335866387744277],[],0
16,"[0.073, 0.0239, 0.012, 0.0416, 0.0861, 0.0199, 0.0225, 0.0198, 0.0313, 0.0015]",[0.25709859246565303],[],0
16,"[0.0186, 0.0128, 0.0415, 0.0407, 0.046, 0.0077, 0.0254, 0.0626, 0.0829, 0.0053]",[0.25797655456463575],[],0
16,"[0.0068, 0.0347, 0.0416, 0.0388, 0.0438, 0.0018, 0.0191, 0.0626, 0.0826, 0.0053]",[0.2582765666857374],[],0
16,"[0.0383, 0.0851, 0.0643, 0.0091, 0.0144, 0.034, 0.021, 0.0443, 0.0303, 0.0097]",[0.2596220711691193],[],0
16,"[0.0325, 0.0229, 0.0538, 0.0039, 0.0236, 0.0127, 0.0959, 0.0497, 0.0123, 0.0272]",[0.25979631458089303],[],0
16,"[0.0227, 0.0128, 0.0415, 0.0407, 0.046, 0.0102, 0.0254, 0.0626, 0.0829, 0.0053]",[0.26010288639187396],[],0
16,"[0.03, 0.0128, 0.0415, 0.0164, 0.046, 0.0102, 0.0254, 0.0707, 0.0829, 0.0009]",[0.26041046184087735],[],0
16,"[0.0437, 0.0239, 0.0706, 0.0574, 0.0042, 0.0217, 0.0446, 0.0549, 0.0273, 0.0294]",[0.2615444708949082],[],0
16,"[0.0422, 0.0124, 0.0433, 0.0407, 0.0854, 0.009, 0.0042, 0.0648, 0.0312, 0.0086]",[0.263357776156536],[],0
16,"[0.024, 0.0347, 0.0415, 0.0385, 0.0438, 0.0018, 0.0191, 0.0626, 0.0829, 0.0053]",[0.2636493017832504],[],0
16,"[0.0089, 0.0107, 0.0149, 0.0351, 0.0105, 0.0099, 0.1246, 0.0152, 0.0326, 0.0047]",[0.2665563850132959],[],0
16,"[0.0082, 0.0107, 0.0179, 0.0351, 0.0105, 0.0099, 0.1246, 0.0135, 0.0341, 0.0046]",[0.2678276834172597],[],0
16,"[0.0078, 0.011, 0.0434, 0.035, 0.0263, 0.0104, 0.0241, 0.0791, 0.0876, 0.0075]",[0.26861991500590365],[],0
16,"[0.0378, 0.0097, 0.0434, 0.0063, 0.0446, 0.0092, 0.0759, 0.0791, 0.032, 0.0097]",[0.26901311058410515],[],0
16,"[0.0361, 0.0094, 0.0414, 0.0406, 0.0555, 0.0212, 0.0802, 0.0551, 0.0008, 0.0301]",[0.2691347295197848],[],0
16,"[0.0387, 0.0204, 0.0415, 0.0397, 0.0014, 0.0215, 0.0996, 0.0561, 0.0093, 0.0075]",[0.270574507520124],[],0
16,"[0.0404, 0.0135, 0.0637, 0.0722, 0.025, 0.0126, 0.024, 0.0807, 0.004, 0.0074]",[0.2724343346672282],[],0
16,"[0.0083, 0.01, 0.0434, 0.035, 0.0263, 0.0104, 0.0241, 0.0791, 0.0912, 0.0075]",[0.2746212476288936],[],0
16,"[0.0209, 0.011, 0.0415, 0.0675, 0.0254, 0.0128, 0.0246, 0.0708, 0.0277, 0.0731]",[0.2758260834092181],[],0
16,"[0.0365, 0.0189, 0.045, 0.0002, 0.004, 0.0861, 0.0245, 0.0829, 0.0281, 0.0079]",[0.2763673772576607],[],0
16,"[0.0365, 0.0189, 0.045, 0.0035, 0.0019, 0.0861, 0.0245, 0.0829, 0.0281, 0.0079]",[0.276367617191728],[],0
16,"[0.0365, 0.0174, 0.0443, 0.0726, 0.0466, 0.0129, 0.0245, 0.0831, 0.0261, 0.0079]",[0.27663115377505365],[],0
16,"[0.0227, 0.013, 0.0415, 0.0336, 0.0444, 0.0098, 0.0254, 0.0629, 0.0966, 0.005]",[0.27726310203496896],[],0
16,"[0.0422, 0.0233, 0.0242, 0.044, 0.0392, 0.0006, 0.0271, 0.0709, 0.0862, 0.0007]",[0.2776096501341425],[],0
16,"[0.0422, 0.018, 0.0242, 0.044, 0.0358, 0.0006, 0.0271, 0.0719, 0.0887, 0.0001]",[0.27857041691145357],[],0
16,"[0.0325, 0.011, 0.0538, 0.0039, 0.0236, 0.0127, 0.0959, 0.0708, 0.0067, 0.0272]",[0.27931235109476704],[],0
16,"[0.066, 0.0233, 0.0255, 0.0397, 0.0045, 0.0897, 0.0266, 0.0628, 0.0033, 0.0024]",[0.2802103481289504],[],0
16,"[0.0897, 0.0238, 0.0637, 0.0723, 0.025, 0.012, 0.0256, 0.0252, 0.0047, 0.003]",[0.2812393255662262],[],0
16,"[0.0317, 0.024, 0.0435, 0.0422, 0.0447, 0.0329, 0.0212, 0.0573, 0.0312, 0.083]",[0.28142896228891745],[],0
16,"[0.0363, 0.0094, 0.0434, 0.0024, 0.0555, 0.0217, 0.0924, 0.0559, 0.0282, 0.0269]",[0.28186372636798795],[],0
16,"[0.0422, 0.0233, 0.0242, 0.044, 0.0091, 0.0917, 0.0279, 0.0712, 0.0311, 0.0012]",[0.2828408988849884],[],0
16,"[0.0297, 0.0233, 0.0255, 0.0154, 0.0261, 0.0892, 0.0271, 0.0372, 0.0848, 0.0007]",[0.2838381859942669],[],0
16,"[0.0385, 0.0107, 0.0449, 0.0416, 0.0231, 0.012, 0.0981, 0.0554, 0.0312, 0.0284]",[0.28624109784070173],[],0
16,"[0.0366, 0.0192, 0.0235, 0.0035, 0.0016, 0.0861, 0.0245, 0.0829, 0.0248, 0.0535]",[0.2874435207880919],[],0
16,"[0.0387, 0.0232, 0.0417, 0.0393, 0.0021, 0.0128, 0.0973, 0.0708, 0.0251, 0.0076]",[0.2876525590680754],[],0
16,"[0.0227, 0.0105, 0.0415, 0.0411, 0.0508, 0.0103, 0.0869, 0.0596, 0.0305, 0.0436]",[0.2880271559984142],[],0
16,"[0.0387, 0.0179, 0.0417, 0.0393, 0.0026, 0.0128, 0.0973, 0.0719, 0.0276, 0.0075]",[0.2882714155669679],[],0
16,"[0.1008, 0.0352, 0.0643, 0.0449, 0.0129, 0.0027, 0.0222, 0.0381, 0.0291, 0.0157]",[0.28845618340259493],[],0
17,"[0.0052, 0.0107, 0.0126, 0.0098, 0.0057, 0.0107, 0.0209, 0.0385, 0.0079, 0.0154]",[0.08114126606451366],[],0
17,"[0.0052, 0.0107, 0.0125, 0.0098, 0.0057, 0.0108, 0.0206, 0.0425, 0.008, 0.0082]",[0.08360853395920786],[],0
17,"[0.0088, 0.0106, 0.0414, 0.0124, 0.0053, 0.0105, 0.0036, 0.0241, 0.0108, 0.0094]",[0.08508864501232738],[],0
17,"[0.0025, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0222, 0.0241, 0.0098, 0.0097]",[0.09064187295727466],[],0
17,"[0.0006, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0222, 0.0241, 0.0106, 0.0097]",[0.09081383401303045],[],0
17,"[0.0327, 0.0032, 0.0431, 0.0026, 0.0061, 0.0007, 0.0216, 0.0263, 0.0061, 0.0073]",[0.10460596365246433],[],0
17,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0057, 0.0103, 0.0209, 0.0425, 0.0057, 0.0009]",[0.10661979108804731],[],0
17,"[0.0052, 0.0105, 0.0414, 0.009, 0.0044, 0.0104, 0.0209, 0.0445, 0.0108, 0.0097]",[0.11141412552652996],[],0
17,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0209, 0.0445, 0.0106, 0.0097]",[0.11173653204279832],[],0
17,"[0.0052, 0.0093, 0.0256, 0.0097, 0.0128, 0.0097, 0.0209, 0.055, 0.0106, 0.0156]",[0.11484340939158999],[],0
17,"[0.0365, 0.0189, 0.0447, 0.0002, 0.0038, 0.027, 0.0211, 0.0158, 0.0152, 0.0079]",[0.12175081153014533],[],0
17,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0065, 0.0097, 0.0209, 0.055, 0.0106, 0.0091]",[0.12595928117330546],[],0
17,"[0.0052, 0.0098, 0.0414, 0.0097, 0.0147, 0.0104, 0.0209, 0.0559, 0.0106, 0.0097]",[0.12982428981296978],[],0
17,"[0.0083, 0.0132, 0.0414, 0.0092, 0.0246, 0.0212, 0.0007, 0.0545, 0.0002, 0.0012]",[0.13037357656362092],[],0
17,"[0.0012, 0.0106, 0.0414, 0.0437, 0.016, 0.011, 0.0171, 0.0425, 0.0052, 0.0009]",[0.132808653783965],[],0
17,"[0.0391, 0.0105, 0.0419, 0.0106, 0.0057, 0.0197, 0.0209, 0.0426, 0.0057, 0.0162]",[0.13582376209000246],[],0
17,"[0.0037, 0.0111, 0.0414, 0.0093, 0.0044, 0.0104, 0.0499, 0.0439, 0.0099, 0.0097]",[0.1384902449995704],[],0
17,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0057, 0.0527, 0.0209, 0.0425, 0.0057, 0.0009]",[0.1430542280219531],[],0
17,"[0.0082, 0.021, 0.0179, 0.0439, 0.0105, 0.0098, 0.0513, 0.0157, 0.0346, 0.0001]",[0.14316600173157612],[],0
17,"[0.0012, 0.0106, 0.0414, 0.0348, 0.016, 0.011, 0.0169, 0.04, 0.0046, 0.044]",[0.1459731169413918],[],0
17,"[0.0399, 0.0133, 0.0414, 0.0097, 0.006, 0.0097, 0.0242, 0.0557, 0.0041, 0.0091]",[0.14881224097328216],[],0
17,"[0.0083, 0.0105, 0.0193, 0.0354, 0.0105, 0.0098, 0.0516, 0.0132, 0.0344, 0.0403]",[0.1509102926525867],[],0
17,"[0.0082, 0.021, 0.0179, 0.0351, 0.0105, 0.0098, 0.051, 0.0132, 0.0341, 0.0403]",[0.1530455467188614],[],0
17,"[0.0743, 0.0107, 0.0125, 0.0092, 0.0006, 0.0108, 0.0206, 0.0426, 0.008, 0.0082]",[0.15918217237798915],[],0
17,"[0.0246, 0.0109, 0.0146, 0.0734, 0.025, 0.0128, 0.0244, 0.0235, 0.0109, 0.0031]",[0.1595111737964463],[],0
17,"[0.0323, 0.0243, 0.0414, 0.033, 0.0004, 0.0214, 0.0246, 0.0511, 0.0159, 0.0013]",[0.15955239866338333],[],0
17,"[0.0491, 0.0105, 0.0649, 0.0029, 0.0064, 0.0104, 0.0059, 0.0256, 0.0325, 0.0097]",[0.16388182251583716],[],0
17,"[0.0323, 0.0204, 0.0421, 0.0417, 0.0016, 0.0245, 0.0198, 0.0511, 0.0155, 0.0011]",[0.16511260116142923],[],0
17,"[0.0323, 0.0243, 0.0418, 0.0417, 0.0004, 0.024, 0.0249, 0.0511, 0.0155, 0.0013]",[0.16920294908619526],[],0
17,"[0.0329, 0.0066, 0.0275, 0.0734, 0.025, 0.0128, 0.0241, 0.0235, 0.0109, 0.0031]",[0.17068142222384752],[],0
17,"[0.0129, 0.021, 0.0179, 0.0351, 0.0151, 0.0018, 0.0537, 0.0378, 0.0341, 0.0395]",[0.17224467634498852],[],0
17,"[0.0378, 0.0105, 0.0292, 0.0058, 0.0063, 0.0092, 0.0218, 0.0811, 0.0059, 0.0096]",[0.1752437907429969],[],0
17,"[0.0004, 0.0041, 0.0643, 0.0416, 0.013, 0.0026, 0.0208, 0.0443, 0.0336, 0.016]",[0.1769241767935381],[],0
17,"[0.0067, 0.017, 0.0641, 0.0091, 0.0479, 0.0088, 0.0057, 0.0443, 0.0305, 0.0099]",[0.1780031206783339],[],0
17,"[0.0085, 0.0006, 0.0643, 0.0432, 0.0125, 0.0027, 0.0209, 0.0443, 0.0337, 0.0157]",[0.17902836559424573],[],0
17,"[0.0085, 0.0041, 0.0643, 0.0432, 0.0125, 0.0027, 0.0209, 0.0443, 0.0337, 0.0157]",[0.17922204789766427],[],0
17,"[0.0381, 0.0041, 0.0645, 0.0392, 0.0125, 0.0001, 0.02, 0.0443, 0.0276, 0.0074]",[0.18458078818936174],[],0
17,"[0.0381, 0.0041, 0.0645, 0.0392, 0.0125, 0.0027, 0.02, 0.0443, 0.0276, 0.0074]",[0.18466357020162905],[],0
17,"[0.0378, 0.0105, 0.0435, 0.0058, 0.0063, 0.0092, 0.0218, 0.0811, 0.0059, 0.0096]",[0.18710454041128743],[],0
17,"[0.0134, 0.025, 0.0442, 0.0417, 0.0144, 0.033, 0.0087, 0.0558, 0.0426, 0.0035]",[0.18807223091214142],[],0
17,"[0.0053, 0.0106, 0.0414, 0.0033, 0.0064, 0.0092, 0.0759, 0.0553, 0.0096, 0.0097]",[0.18982828392340823],[],0
17,"[0.0323, 0.024, 0.0599, 0.0417, 0.0154, 0.024, 0.0212, 0.0511, 0.0155, 0.0013]",[0.19088513907234317],[],0
17,"[0.0323, 0.024, 0.0599, 0.0417, 0.0156, 0.0229, 0.0216, 0.0518, 0.0155, 0.0013]",[0.19142711797828627],[],0
17,"[0.0323, 0.0362, 0.0434, 0.0058, 0.027, 0.025, 0.0212, 0.069, 0.0155, 0.0072]",[0.1914544042916444],[],0
17,"[0.0323, 0.024, 0.0599, 0.0417, 0.0156, 0.0237, 0.0212, 0.0518, 0.0155, 0.0013]",[0.19163541396787354],[],0
17,"[0.0139, 0.0238, 0.0414, 0.0462, 0.0252, 0.0212, 0.0466, 0.0528, 0.0251, 0.0009]",[0.19331321089051956],[],0
17,"[0.0057, 0.0106, 0.0637, 0.0723, 0.0255, 0.0126, 0.0207, 0.0244, 0.0066, 0.003]",[0.19336461172168784],[],0
17,"[0.0134, 0.025, 0.0435, 0.0443, 0.0251, 0.0217, 0.0463, 0.0528, 0.0238, 0.0083]",[0.19388551596969394],[],0
17,"[0.0139, 0.024, 0.0435, 0.0462, 0.0252, 0.0217, 0.0463, 0.0528, 0.0274, 0.0083]",[0.1974625983268692],[],0
17,"[0.0323, 0.0243, 0.0435, 0.0394, 0.0004, 0.0491, 0.0249, 0.0509, 0.0155, 0.0287]",[0.19874557498941003],[],0
17,"[0.0262, 0.0107, 0.0414, 0.0097, 0.005, 0.0104, 0.0209, 0.0445, 0.0826, 0.0097]",[0.20173317046474226],[],0
17,"[0.0078, 0.0105, 0.0414, 0.0092, 0.0065, 0.0097, 0.0209, 0.055, 0.0807, 0.0093]",[0.20247755450040872],[],0
17,"[0.0378, 0.0096, 0.0433, 0.0063, 0.0457, 0.0128, 0.0209, 0.0708, 0.033, 0.0027]",[0.2038287469899953],[],0
17,"[0.0052, 0.0097, 0.0414, 0.0102, 0.0441, 0.0103, 0.0749, 0.0406, 0.0318, 0.001]",[0.20393942663667675],[],0
17,"[0.0049, 0.0092, 0.0638, 0.0423, 0.0127, 0.0526, 0.0214, 0.0442, 0.0337, 0.0006]",[0.2060465633559656],[],0
17,"[0.0978, 0.0105, 0.0414, 0.0029, 0.0061, 0.0104, 0.0222, 0.023, 0.0061, 0.0097]",[0.20762384750084495],[],0
17,"[0.0323, 0.0537, 0.0434, 0.0058, 0.027, 0.0249, 0.0212, 0.069, 0.0159, 0.0073]",[0.20876294258609152],[],0
17,"[0.0978, 0.0105, 0.0414, 0.0029, 0.0061, 0.0104, 0.0208, 0.023, 0.0106, 0.0154]",[0.2092880156971053],[],0
17,"[0.0978, 0.0124, 0.0433, 0.0026, 0.0061, 0.0104, 0.0216, 0.0263, 0.0061, 0.0073]",[0.21076148074731949],[],0
17,"[0.0404, 0.0134, 0.0463, 0.0723, 0.025, 0.0009, 0.024, 0.0262, 0.0152, 0.0403]",[0.21096032420387134],[],0
17,"[0.0385, 0.0848, 0.0265, 0.0092, 0.0032, 0.0089, 0.0063, 0.0485, 0.0302, 0.0097]",[0.21097520103234801],[],0
17,"[0.0432, 0.0243, 0.0234, 0.0043, 0.057, 0.021, 0.046, 0.0551, 0.0097, 0.0315]",[0.21148948932223322],[],0
17,"[0.0053, 0.0106, 0.0414, 0.0384, 0.0038, 0.0088, 0.0759, 0.0553, 0.0266, 0.0076]",[0.2118217629166641],[],0
17,"[0.0261, 0.039, 0.0428, 0.0059, 0.0141, 0.0092, 0.0759, 0.0531, 0.0055, 0.0097]",[0.21237062980741372],[],0
17,"[0.0448, 0.0239, 0.0419, 0.039, 0.0042, 0.0217, 0.0442, 0.063, 0.0273, 0.0052]",[0.21243420490361276],[],0
17,"[0.0261, 0.0701, 0.0145, 0.0734, 0.025, 0.0098, 0.0226, 0.0235, 0.0109, 0.0031]",[0.212744327173628],[],0
17,"[0.0404, 0.0134, 0.0637, 0.0723, 0.025, 0.0126, 0.024, 0.0252, 0.004, 0.003]",[0.21295142728086036],[],0
17,"[0.0321, 0.024, 0.0664, 0.0349, 0.0151, 0.0329, 0.022, 0.0558, 0.0312, 0.0017]",[0.2133241939093513],[],0
17,"[0.0365, 0.0174, 0.0443, 0.0726, 0.0466, 0.0129, 0.0245, 0.0248, 0.0261, 0.0079]",[0.21369663044713194],[],0
17,"[0.0297, 0.0232, 0.0255, 0.0154, 0.0268, 0.0892, 0.0271, 0.0372, 0.0129, 0.0007]",[0.21423585639540876],[],0
17,"[0.0385, 0.0238, 0.0637, 0.0723, 0.025, 0.0003, 0.0255, 0.0252, 0.0047, 0.003]",[0.214684989917711],[],0
17,"[0.0378, 0.0096, 0.0434, 0.0063, 0.0448, 0.0097, 0.0209, 0.0788, 0.033, 0.0091]",[0.2156165029357031],[],0
17,"[0.0246, 0.011, 0.0149, 0.0733, 0.0101, 0.0128, 0.02, 0.0727, 0.0331, 0.0075]",[0.21608262461713368],[],0
17,"[0.0012, 0.0211, 0.0934, 0.0433, 0.016, 0.011, 0.0165, 0.0425, 0.0048, 0.0009]",[0.2168571925842575],[],0
17,"[0.0227, 0.0124, 0.0433, 0.0407, 0.0508, 0.0103, 0.0042, 0.0629, 0.0305, 0.0411]",[0.21724496675881655],[],0
17,"[0.0317, 0.024, 0.0664, 0.0417, 0.0145, 0.0329, 0.0212, 0.0558, 0.0312, 0.0017]",[0.2179508015592444],[],0
17,"[0.0246, 0.011, 0.0144, 0.0733, 0.0147, 0.0128, 0.024, 0.0789, 0.0109, 0.0075]",[0.2185910728764715],[],0
17,"[0.0081, 0.0802, 0.0641, 0.0091, 0.0043, 0.0088, 0.0057, 0.0443, 0.0302, 0.0097]",[0.22007361034911854],[],0
17,"[0.033, 0.0066, 0.0268, 0.0417, 0.0256, 0.0121, 0.0036, 0.0979, 0.0043, 0.0036]",[0.22177059593400772],[],0
17,"[0.0247, 0.0035, 0.0132, 0.0369, 0.0153, 0.0004, 0.003, 0.0988, 0.0155, 0.0408]",[0.22232994123081484],[],0
17,"[0.0326, 0.0066, 0.0261, 0.0417, 0.0144, 0.0101, 0.0015, 0.1001, 0.0155, 0.0054]",[0.2228531957193245],[],0
17,"[0.0246, 0.011, 0.0146, 0.0733, 0.025, 0.0128, 0.0244, 0.079, 0.0109, 0.0075]",[0.22320735047248208],[],0
17,"[0.0186, 0.0128, 0.0655, 0.0407, 0.046, 0.0294, 0.0254, 0.0626, 0.0087, 0.0053]",[0.22360752960955965],[],0
17,"[0.0261, 0.0105, 0.0663, 0.0059, 0.0055, 0.0092, 0.0759, 0.0445, 0.032, 0.0097]",[0.22418231692967128],[],0
17,"[0.0387, 0.0092, 0.0643, 0.0432, 0.0127, 0.0526, 0.0214, 0.0443, 0.0337, 0.0157]",[0.2259061481548419],[],0
17,"[0.0432, 0.0099, 0.0417, 0.0416, 0.057, 0.0206, 0.046, 0.0553, 0.0058, 0.0021]",[0.22599830906521534],[],0
17,"[0.1015, 0.0105, 0.0414, 0.0059, 0.0066, 0.0112, 0.0222, 0.0387, 0.0061, 0.0097]",[0.22610835303420318],[],0
17,"[0.0142, 0.0237, 0.0414, 0.0033, 0.0253, 0.0088, 0.0892, 0.0553, 0.0097, 0.0094]",[0.22612165435262854],[],0
17,"[0.1015, 0.0105, 0.0414, 0.0059, 0.0017, 0.0097, 0.0209, 0.0387, 0.0106, 0.0153]",[0.22697987666151365],[],0
17,"[0.1015, 0.0105, 0.0414, 0.0059, 0.0065, 0.0097, 0.0209, 0.0387, 0.0106, 0.0153]",[0.2273954824097939],[],0
17,"[0.1015, 0.0105, 0.0413, 0.0059, 0.0065, 0.0098, 0.0206, 0.0427, 0.0108, 0.0081]",[0.22886423177821813],[],0
17,"[0.0323, 0.0239, 0.0599, 0.0391, 0.0454, 0.0485, 0.0173, 0.0511, 0.0244, 0.0011]",[0.22937298500185976],[],0
17,"[0.0387, 0.0105, 0.0637, 0.0432, 0.0064, 0.0526, 0.0214, 0.0443, 0.0337, 0.028]",[0.229573899924294],[],0
17,"[0.0978, 0.0319, 0.0433, 0.0026, 0.0061, 0.0104, 0.039, 0.0263, 0.0061, 0.0073]",[0.23094329973859162],[],0
17,"[0.0323, 0.0239, 0.0599, 0.0417, 0.0454, 0.0485, 0.0173, 0.0511, 0.0244, 0.0011]",[0.231588526020023],[],0
17,"[0.0975, 0.0105, 0.0414, 0.0029, 0.0374, 0.004, 0.0209, 0.0434, 0.0059, 0.0097]",[0.23404733746395623],[],0
17,"[0.0124, 0.021, 0.0179, 0.0419, 0.0145, 0.0018, 0.0529, 0.0378, 0.0757, 0.0479]",[0.2341105924125242],[],0
17,"[0.014, 0.0128, 0.0434, 0.0407, 0.0214, 0.0214, 0.0254, 0.0528, 0.0829, 0.0082]",[0.23447409826210874],[],0
17,"[0.0978, 0.0105, 0.0414, 0.0029, 0.0374, 0.004, 0.0209, 0.0434, 0.0061, 0.0097]",[0.23461028566477227],[],0
17,"[0.0186, 0.0128, 0.0103, 0.0407, 0.0862, 0.0294, 0.0254, 0.0626, 0.0087, 0.0052]",[0.23483438638967558],[],0
18,"[0.0023, 0.0096, 0.0414, 0.0097, 0.0062, 0.0097, 0.0208, 0.0044, 0.0106, 0.0091]",[0.07983383957315882],[],0
18,"[0.0052, 0.0107, 0.0126, 0.0098, 0.0057, 0.0107, 0.0209, 0.0385, 0.0079, 0.0154]",[0.08114126606451366],[],0
18,"[0.0052, 0.0109, 0.0127, 0.01, 0.0057, 0.0128, 0.0209, 0.0385, 0.0079, 0.0154]",[0.08218777105532427],[],0
18,"[0.0089, 0.0106, 0.0416, 0.0124, 0.0053, 0.0105, 0.0036, 0.021, 0.0108, 0.0094]",[0.08295937487893967],[],0
18,"[0.0052, 0.0107, 0.0125, 0.0098, 0.0057, 0.0108, 0.0206, 0.0425, 0.008, 0.0082]",[0.08360853395920786],[],0
18,"[0.0052, 0.0108, 0.0125, 0.0098, 0.006, 0.0108, 0.0206, 0.0427, 0.008, 0.0074]",[0.08363797451329491],[],0
18,"[0.0088, 0.0106, 0.0414, 0.0124, 0.0053, 0.0105, 0.0036, 0.0241, 0.0108, 0.0094]",[0.08508864501232738],[],0
18,"[0.0088, 0.0106, 0.0414, 0.012, 0.0061, 0.0105, 0.0038, 0.0241, 0.0108, 0.0094]",[0.08510457206763933],[],0
18,"[0.0025, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0222, 0.0241, 0.0098, 0.0097]",[0.09064187295727466],[],0
18,"[0.0053, 0.0105, 0.0414, 0.0091, 0.0007, 0.0104, 0.0223, 0.0241, 0.0108, 0.0097]",[0.09065796920534241],[],0
18,"[0.0006, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0222, 0.0241, 0.0106, 0.0097]",[0.09081383401303045],[],0
18,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0057, 0.0108, 0.0209, 0.0372, 0.0057, 0.0009]",[0.10034016300974402],[],0
18,"[0.0052, 0.0107, 0.0349, 0.0098, 0.0057, 0.0108, 0.0209, 0.0426, 0.008, 0.0082]",[0.10084606294216103],[],0
18,"[0.0327, 0.0032, 0.0431, 0.0026, 0.0061, 0.0007, 0.0216, 0.0263, 0.0061, 0.0073]",[0.10460596365246433],[],0
18,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0057, 0.0103, 0.0209, 0.0425, 0.0057, 0.0009]",[0.10661979108804731],[],0
18,"[0.0366, 0.0032, 0.043, 0.0026, 0.0038, 0.0007, 0.0211, 0.0263, 0.0061, 0.0079]",[0.10802555470293429],[],0
18,"[0.0024, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0208, 0.0445, 0.0098, 0.0097]",[0.1111285038048071],[],0
18,"[0.0052, 0.0105, 0.0414, 0.009, 0.0044, 0.0104, 0.0209, 0.0445, 0.0108, 0.0097]",[0.11141412552652996],[],0
18,"[0.0052, 0.0134, 0.0414, 0.0097, 0.0057, 0.0049, 0.0209, 0.0445, 0.0106, 0.0097]",[0.11151215048672514],[],0
18,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0057, 0.0104, 0.0209, 0.0445, 0.0106, 0.0097]",[0.11173653204279832],[],0
18,"[0.0381, 0.0041, 0.0146, 0.0397, 0.0119, 0.0026, 0.0242, 0.0235, 0.0113, 0.0075]",[0.11189651190092009],[],0
18,"[0.0391, 0.0105, 0.0121, 0.0106, 0.0057, 0.0197, 0.0206, 0.0425, 0.0026, 0.0162]",[0.1132028390148716],[],0
18,"[0.0083, 0.0132, 0.0414, 0.0091, 0.0235, 0.0212, 0.0007, 0.0422, 0.0002, 0.0009]",[0.11335882410716325],[],0
18,"[0.0052, 0.0093, 0.0256, 0.0097, 0.0128, 0.0097, 0.0209, 0.055, 0.0106, 0.0156]",[0.11484340939158999],[],0
18,"[0.0326, 0.0189, 0.0447, 0.0002, 0.0061, 0.0273, 0.0207, 0.0158, 0.0152, 0.0073]",[0.11825804061270917],[],0
18,"[0.0052, 0.0105, 0.0414, 0.0343, 0.0017, 0.011, 0.0209, 0.0398, 0.0047, 0.0097]",[0.11996381543806267],[],0
18,"[0.0262, 0.0107, 0.0415, 0.0071, 0.005, 0.0043, 0.0209, 0.0445, 0.0151, 0.0097]",[0.12078733366795591],[],0
18,"[0.0365, 0.0189, 0.0447, 0.0002, 0.0038, 0.027, 0.0211, 0.0158, 0.0152, 0.0079]",[0.12175081153014533],[],0
18,"[0.0332, 0.0032, 0.0431, 0.0026, 0.0345, 0.0009, 0.0216, 0.0263, 0.0079, 0.0081]",[0.12221652137679628],[],0
18,"[0.0052, 0.0105, 0.0414, 0.0097, 0.0065, 0.0097, 0.0209, 0.055, 0.0106, 0.0091]",[0.12595928117330546],[],0
18,"[0.0491, 0.0105, 0.0419, 0.0012, 0.0064, 0.0217, 0.0065, 0.024, 0.0181, 0.0097]",[0.1272741049754882],[],0
18,"[0.0372, 0.0101, 0.0447, 0.0004, 0.0261, 0.027, 0.0211, 0.0158, 0.0153, 0.0079]",[0.1281056792310875],[],0
18,"[0.0045, 0.0194, 0.0414, 0.0096, 0.0065, 0.0097, 0.0209, 0.055, 0.0105, 0.0091]",[0.12936930377742373],[],0
18,"[0.0083, 0.0103, 0.0414, 0.0092, 0.0246, 0.0212, 0.0007, 0.0545, 0.0002, 0.0012]",[0.1294771244903683],[],0
18,"[0.0052, 0.0098, 0.0414, 0.0097, 0.0147, 0.0104, 0.0209, 0.0559, 0.0106, 0.0097]",[0.12982428981296978],[],0
18,"[0.042, 0.0106, 0.0414, 0.0113, 0.0161, 0.0076, 0.0169, 0.04, 0.0041, 0.01]",[0.130174753208252],[],0
18,"[0.0083, 0.0132, 0.0414, 0.0092, 0.0246, 0.0212, 0.0007, 0.0545, 0.0002, 0.0012]",[0.13037357656362092],[],0
18,"[0.0377, 0.0105, 0.0292, 0.0098, 0.0065, 0.0092, 0.0218, 0.0541, 0.0107, 0.0096]",[0.1324442183080241],[],0
18,"[0.0012, 0.0106, 0.0414, 0.0437, 0.016, 0.011, 0.0171, 0.0425, 0.0052, 0.0009]",[0.132808653783965],[],0
18,"[0.0391, 0.0105, 0.0419, 0.0106, 0.0057, 0.0197, 0.0209, 0.0426, 0.0057, 0.0162]",[0.13582376209000246],[],0
18,"[0.0001, 0.0041, 0.0414, 0.0091, 0.0044, 0.0104, 0.0499, 0.0439, 0.01, 0.0097]",[0.13691347166290813],[],0
